"Código","Categoria","Origem","Espécie","Rúbrica","Alínea","Detalhamento","Receita Prevista (Bruta)","Receita Arrecadada (Bruta)"
"1.1.1.8.01.2.1.01","Deduções da Receita","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos - Específicos de Estados/DF e Municípios","Impostos sobre o Patrimônio para Estados/DF/Municípios","IPVA ","0","-8535008.2"
"1.1.1.8.01.2.1.02","Deduções da Receita","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos - Específicos de Estados/DF e Municípios","Impostos sobre o Patrimônio para Estados/DF/Municípios","IPVA ","0","-42674662.07"
"1.1.1.8.01.3.1.01","Deduções da Receita","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos - Específicos de Estados/DF e Municípios","Impostos sobre o Patrimônio para Estados/DF/Municípios","ITCD","0","-833332.07"
"1.1.1.8.02.1.1.01","Deduções da Receita","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos - Específicos de Estados/DF e Municípios","Impostos sobre a Produção, circulação de Mercadorias e Serviços","ICMS ","0","-211668403.92"
"1.1.1.8.02.1.1.02","Deduções da Receita","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos - Específicos de Estados/DF e Municípios","Impostos sobre a Produção, circulação de Mercadorias e Serviços","ICMS ","0","-352780673.22"
"1.7.1.8.01.1.1.01","Deduções da Receita","Transferências Correntes","Transferências da União e de suas Entidades","Transferências da União - Específicas de Estados, DF e Munícipios","Participação na Receita da União","Cota-Parte do FPE","0","-228641881.57"
"1.7.1.8.01.6.1.01","Deduções da Receita","Transferências Correntes","Transferências da União e de suas Entidades","Transferências da União - Específicas de Estados, DF e Munícipios","Participação na Receita da União","Cota-Parte do IPI","0","-180441.3"
"1.7.1.8.01.6.1.02","Deduções da Receita","Transferências Correntes","Transferências da União e de suas Entidades","Transferências da União - Específicas de Estados, DF e Munícipios","Participação na Receita da União","Cota-Parte do IPI ","0","-300735.43"
"1.7.1.8.02.3.1.02","Deduções da Receita","Transferências Correntes","Transferências da União e de suas Entidades","Transferências da União - Específicas de Estados, DF e Munícipios","Transferência da Compensação Financeira pela Exploração de Recursos Naturais","Cota-parte Royalties - Comp. Fin. pela Produção de Petróleo - Lei 7.990/99 ","0","-6682168.11"
"1.1.1.3.03.1.1.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre a Renda e Proventos de Qualquer Natureza","Imposto sobre a Renda - Retido na Fonte - IRRF","IRRF - Trabalho","566205000","67664818.46"
"1.1.1.3.03.4.1.00","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre a Renda e Proventos de Qualquer Natureza","Imposto sobre a Renda - Retido na Fonte - IRRF","Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal","0","62014045.05"
"1.1.1.8.01.2.1.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos - Específicos de Estados/DF e Municípios","Impostos sobre o Patrimônio para Estados/DF/Municípios","IPVA ","178285000","42675429.29"
"1.1.1.8.01.2.1.02","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos - Específicos de Estados/DF e Municípios","Impostos sobre o Patrimônio para Estados/DF/Municípios","IPVA ","178285000","42674662.07"
"1.1.1.8.01.2.3.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos - Específicos de Estados/DF e Municípios","Impostos sobre o Patrimônio para Estados/DF/Municípios","Dívida Ativa de IPVA - Principal","7098000","3857240.9"
"1.1.1.8.01.2.5.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos - Específicos de Estados/DF e Municípios","Impostos sobre o Patrimônio para Estados/DF/Municípios","Multas de IPVA ","298000","0"
"1.1.1.8.01.2.5.02","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos - Específicos de Estados/DF e Municípios","Impostos sobre o Patrimônio para Estados/DF/Municípios","Multas de IPVA ","298000","0"
"1.1.1.8.01.2.6.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos - Específicos de Estados/DF e Municípios","Impostos sobre o Patrimônio para Estados/DF/Municípios","Juros de Mora de IPVA ","308000","0"
"1.1.1.8.01.2.6.02","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos - Específicos de Estados/DF e Municípios","Impostos sobre o Patrimônio para Estados/DF/Municípios","Juros de Mora de IPVA ","308000","0"
"1.1.1.8.01.2.7.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos - Específicos de Estados/DF e Municípios","Impostos sobre o Patrimônio para Estados/DF/Municípios","Multas da Dívida Ativa de IPVA ","917000","686321.74"
"1.1.1.8.01.2.8.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos - Específicos de Estados/DF e Municípios","Impostos sobre o Patrimônio para Estados/DF/Municípios","Juros de Mora da Dívida Ativa de IPVA ","2074000","1039614.95"
"1.1.1.8.01.3.1.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos - Específicos de Estados/DF e Municípios","Impostos sobre o Patrimônio para Estados/DF/Municípios","ITCD","15607000","4166660.39"
"1.1.1.8.01.3.3.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos - Específicos de Estados/DF e Municípios","Impostos sobre o Patrimônio para Estados/DF/Municípios","Dívida Ativa de ITCD","261000","140799.3"
"1.1.1.8.01.3.5.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos - Específicos de Estados/DF e Municípios","Impostos sobre o Patrimônio para Estados/DF/Municípios","Multas de Mora - Impostos sobre Transmissão Causa Mortis e Doações","25000","0"
"1.1.1.8.01.3.6.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos - Específicos de Estados/DF e Municípios","Impostos sobre o Patrimônio para Estados/DF/Municípios","Juros de Mora - Impostos sobre Transmissão de Causa Mortis e Doações","28000","0"
"1.1.1.8.01.3.7.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos - Específicos de Estados/DF e Municípios","Impostos sobre o Patrimônio para Estados/DF/Municípios","Multas da Dívida Ativa de ITCD","28000","26565.93"
"1.1.1.8.01.3.8.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos - Específicos de Estados/DF e Municípios","Impostos sobre o Patrimônio para Estados/DF/Municípios","Juros de Mora da Dívida Ativa de ITCD","66000","34366.48"
"1.1.1.8.02.1.1.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos - Específicos de Estados/DF e Municípios","Impostos sobre a Produção, circulação de Mercadorias e Serviços","ICMS ","4340782999","1059806380"
"1.1.1.8.02.1.1.02","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos - Específicos de Estados/DF e Municípios","Impostos sobre a Produção, circulação de Mercadorias e Serviços","ICMS ","1446928000","353268793.32"
"1.1.1.8.02.1.3.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos - Específicos de Estados/DF e Municípios","Impostos sobre a Produção, circulação de Mercadorias e Serviços","Dívida Ativa de ICMS ","21665000","1407156.96"
